Name,Company Domain Name,Website URL,Phone Number,Email,PMS,Booking URL,Number of Rooms,Lead Status,Existing Customer in Area,Description,Latitude,Longitude
The Wayside Inn,waysideinnmd.com,http://www.waysideinnmd.com/,(410) 461-4636,waysideinnec@gmail.com,ThinkReservations,https://secure.thinkreservations.com/waysideinnmd/reservations,,New,,PMS: ThinkReservations | Booking URL: https://secure.thinkreservations.com/waysideinnmd/reservations,39.2519211,
House Of Agnes,houseofagnes.co.uk,http://www.houseofagnes.co.uk/,+44 1227 472185,info@houseofagnes.co.uk,SiteMinder,https://www.houseofagnes.co.uk/booking-online/,,New,,PMS: SiteMinder | Booking URL: https://www.houseofagnes.co.uk/booking-online/,51.2823512,
Penshurst Hotel,penshursthotel.com.au,http://www.penshursthotel.com.au/,+61 2 9580 1320,,RMS Cloud,https://bookings.rmscloud.com/Search/Index/BFC843A6AC921713/1/?&Pc=Book%20Direct,,New,,PMS: RMS Cloud | Booking URL: https://bookings.rmscloud.com/Search/Index/BFC843A6AC921713/1/?&Pc=Book%20Direct,-33.9650885,
Bankstown Hotel,bankstownhotel.com.au,http://www.bankstownhotel.com.au/,+61 2 9790 1142,,RMS Cloud,https://bankstownhotel.com.au/accommodation/,,New,,PMS: RMS Cloud | Booking URL: https://bankstownhotel.com.au/accommodation/,-33.9171987,
Catalina Canyon Inn,catalinacanyoninn.com,https://www.catalinacanyoninn.com/?utm_source=google&utm_medium=organic&utm_campaign=business_listing,(310) 510-0325,reservations@catalinacanyoninn.com,SynXis / TravelClick,https://be.synxis.com/?chain=31168&hotel=42248,,New,,PMS: SynXis / TravelClick | Booking URL: https://be.synxis.com/?chain=31168&hotel=42248,33.3403877,
Hotel Mac Rae,hotelmacrae.com,http://www.hotelmacrae.com/,(310) 510-0246,,eviivo,https://hotelmacrae.com/rooms-packages/,,New,,PMS: eviivo | Booking URL: https://hotelmacrae.com/rooms-packages/,33.343665,
Meridian Hotel,meridianhotel.com.au,http://meridianhotel.com.au/,+61 2 9580 2220,,RMS Cloud,https://bookings.rmscloud.com/Search/Index/1B949938CBA81F6C/1/,,New,,PMS: RMS Cloud | Booking URL: https://bookings.rmscloud.com/Search/Index/1B949938CBA81F6C/1/,-33.9673581,
Snug Harbor Inn,snugharbor-inn.com,https://www.snugharbor-inn.com/,(310) 510-8400,office@snugharbor-inn.com,RezTrip,https://book.bookingcenter.com/03/?site=SNUGHAR,6,New,,PMS: RezTrip | Booking URL: https://book.bookingcenter.com/03/?site=SNUGHAR | Rooms: 6,33.3438067,
The Edgewater,theedgewater-hotel.com,http://www.theedgewater-hotel.com/,(310) 510-8474,,ResNexus,https://resnexus.com/resnexus/reservations/book/3723C62F-CE76-493E-AD96-11EEB2968F7F?tabID=1,,New,,PMS: ResNexus | Booking URL: https://resnexus.com/resnexus/reservations/book/3723C62F-CE76-493E-AD96-11EEB2968F7F?tabID=1,33.343600699999996,
The Reeds at Shelter Haven,reedsatshelterhaven.com,http://www.reedsatshelterhaven.com/,(609) 368-0100,,Windsurfer CRS,https://res.windsurfercrs.com/ibe/index.aspx?propertyID=16723&nono=1,,New,,PMS: Windsurfer CRS | Booking URL: https://res.windsurfercrs.com/ibe/index.aspx?propertyID=16723&nono=1,39.0542259,
Varenna - Luxury Leura Accommodation,mountainwhispers.com.au,https://mountainwhispers.com.au/properties/varenna-leura-2/,+61 1300 721 321,indulge@mountainwhispers.com.au,Little Hotelier,https://book-directonline.com/properties/VarennaLeuraDirect,,New,,PMS: Little Hotelier | Booking URL: https://book-directonline.com/properties/VarennaLeuraDirect,-33.7123184,
Strawberry Patch - Luxury Blue Mountains Cottage,mountainwhispers.com.au,https://mountainwhispers.com.au/properties/strawberry-patch-leura-2/,+61 1300 721 321,indulge@mountainwhispers.com.au,Little Hotelier,https://mountainwhispers.com.au/cottages-in-blue-mountains,,New,,PMS: Little Hotelier | Booking URL: https://mountainwhispers.com.au/cottages-in-blue-mountains,-33.7130481,
Mountain Whispers Leura Rose,mountainwhispers.com.au,http://www.mountainwhispers.com.au/,+61 1300 721 321,indulge@mountainwhispers.com.au,Little Hotelier,https://book-directonline.com/properties/ChatelaineValleyDirect,,New,,PMS: Little Hotelier | Booking URL: https://book-directonline.com/properties/ChatelaineValleyDirect,-33.7128097,
Monaco Motel,themonacomotelwildwood.com,http://www.themonacomotelwildwood.com/,(609) 522-2269,monacowaves1@gmail.com,ASI Web Reservations,https://reservation.asiwebres.com/SearchAvailability.aspx?id=d72118b274a545d4983890f391c9f0a8,,New,,PMS: ASI Web Reservations | Booking URL: https://reservation.asiwebres.com/SearchAvailability.aspx?id=d72118b274a545d4983890f391c9f0a8,38.9834532,
Mango Motel,mangomotelwildwoods.com,https://mangomotelwildwoods.com/,(609) 522-2067,mangomotel2023@gmail.com,ASI Web Reservations,https://reservation.asiwebres.com/SearchAvailability.aspx?id=67bdf2b747c74382bfaff43a69267797,,New,,PMS: ASI Web Reservations | Booking URL: https://reservation.asiwebres.com/SearchAvailability.aspx?id=67bdf2b747c74382bfaff43a69267797,38.987407499999996,
Mortdale Hotel,mortdalehotel.com.au,http://mortdalehotel.com.au/,+61 2 9580 1174,,RMS Cloud,https://bookings.rmscloud.com/Search/Index/FA8EDA8AED6296F0/1/,,New,,PMS: RMS Cloud | Booking URL: https://bookings.rmscloud.com/Search/Index/FA8EDA8AED6296F0/1/,-33.9715523,
Concord Suites,concordsuites.com,https://concordsuites.com/,(609) 368-7800,,SiteMinder,https://shoredecision.com/bookingvsm30/action/bookingvsm30?hotel_id=7800,,New,,PMS: SiteMinder | Booking URL: https://shoredecision.com/bookingvsm30/action/bookingvsm30?hotel_id=7800,39.0652471,
Veriu Central,veriu.com.au,https://veriu.com.au/hotels/veriu-central/,+61 2 9212 1005,info@veriugroup.com.au,SynXis / TravelClick,https://veriu.com.au/group-bookings/,1,New,,PMS: SynXis / TravelClick | Booking URL: https://veriu.com.au/group-bookings/ | Rooms: 1,-33.8792654,
Leura Sublime Sunrise,thecohost.holidayfuture.com,https://thecohost.holidayfuture.com/listings/147249,+61 421 663 162,book@thecohost.com.au,Hostaway,https://thecohost.holidayfuture.com/,,New,,PMS: Hostaway | Booking URL: https://thecohost.holidayfuture.com/,-33.734065699999995,
Mary Mackillop Place,marymackillopplace.org.au,http://www.marymackillopplace.org.au/,+61 2 8912 4800,event.bookings@mmp.org.au,RMS Cloud,https://www.marymackillopplace.org.au/stay/,,New,,PMS: RMS Cloud | Booking URL: https://www.marymackillopplace.org.au/stay/,-33.8391078,
Grace At Mosman,graceatmosman.com.au,http://graceatmosman.com.au/,+61 478 284 023,graceatmosman@gmail.com,Little Hotelier,https://apac.littlehotelier.com/properties/graceatmosman,,New,,PMS: Little Hotelier | Booking URL: https://apac.littlehotelier.com/properties/graceatmosman,-33.82398,
HI Los Angeles Santa Monica Hostel,hiusa.org,https://www.hiusa.org/find-hostels/california/santa-monica-1436-2nd-street/?utm_source=listings&utm_medium=local&utm_campaign=Yext23&utm_term=hostel&utm_content=HI_Los_Angeles_Santa_Monica_Hostel&y_source=1_MTAyMTYxNDgwNi03MTUtbG9jYXRpb24ud2Vic2l0ZQ%3D%3D,(310) 393-9913,reserve.santamonica@hiusa.org,Triptease,https://onboard.triptease.io/bootstrap.js?integrationId=01HNKEWG5GR92HZAQ0FSXMXMH1,6,New,,PMS: Triptease | Booking URL: https://onboard.triptease.io/bootstrap.js?integrationId=01HNKEWG5GR92HZAQ0FSXMXMH1 | Rooms: 6,34.0139683,
Pretty Beach House,prettybeachhouse.com,http://prettybeachhouse.com/,+61 2 4360 1933,stay@prettybeachhouse.com,SiteMinder,https://app-apac.thebookingbutton.com/prettybeach/properties/prettybeachdirect,,New,,PMS: SiteMinder | Booking URL: https://app-apac.thebookingbutton.com/prettybeach/properties/prettybeachdirect,-33.5317668,
"HI Chicago, The J. Ira and Nicki Harris Family Hostel",hiusa.org,https://www.hiusa.org/find-hostels/illinois/chicago-24-e-idabwells-drive/?utm_source=listings&utm_medium=local&utm_campaign=Yext23&utm_term=hostel&utm_content=HI_Chicago&y_source=1_MTAyMTYxNDg0NC03MTUtbG9jYXRpb24ud2Vic2l0ZQ%3D%3D,(312) 360-0300,Chicago@hiusa.org,Triptease,https://onboard.triptease.io/bootstrap.js?integrationId=01HNKEWG5GR92HZAQ0FSXMXMH1,8,New,,PMS: Triptease | Booking URL: https://onboard.triptease.io/bootstrap.js?integrationId=01HNKEWG5GR92HZAQ0FSXMXMH1 | Rooms: 8,41.875828399999996,
Mintra Hotel,mintrahotelvientiane.com,https://www.mintrahotelvientiane.com/,+856 21 253 631,,SiteMinder,https://app-apac.thebookingbutton.com/properties/mintrahoteldirect,70,New,,PMS: SiteMinder | Booking URL: https://app-apac.thebookingbutton.com/properties/mintrahoteldirect | Rooms: 70,17.9641573,
Anderledy Lodge,marymackillopplace.org.au,https://www.marymackillopplace.org.au/stay-at-mary-mackillop-place/,+61 2 8912 4800,pastoral.care@mmp.org.au,RMS Cloud,https://bookings12.rmscloud.com/Search/Index/15254/1/,,New,,PMS: RMS Cloud | Booking URL: https://bookings12.rmscloud.com/Search/Index/15254/1/,-33.8391504,
Lord Nelson Hotel Liverpool,lordnelsonliverpool.co.uk,https://lordnelsonliverpool.co.uk/,+44 151 213 5948,sales@compasshospitality.com,Triptease,https://onboard.triptease.io/bootstrap.js?integrationId=01EH4W3VRM4XXZCYMA96QSTWSD,1,New,,PMS: Triptease | Booking URL: https://onboard.triptease.io/bootstrap.js?integrationId=01EH4W3VRM4XXZCYMA96QSTWSD | Rooms: 1,53.40859,
Hiwassee Acres,hiwasseeacres.com,http://hiwasseeacres.com/,(423) 829-1333,HiwasseeAcresResort@gmail.com,ResNexus,https://resnexus.com/resnexus/reservations/book/CE300AA8-5C77-4A18-A7BD-72968456FFE8/GiftCertificates,,New,,PMS: ResNexus | Booking URL: https://resnexus.com/resnexus/reservations/book/CE300AA8-5C77-4A18-A7BD-72968456FFE8/GiftCertificates,35.2583627,
The Peninsula Cape May,thepeninsulacapemay.com,https://thepeninsulacapemay.com/,(609) 884-4948,,ResNexus,https://resnexus.com/resnexus/reservations/book/E52AFEAE-C3AC-46A5-891C-1AE0BB61E0F5,,New,,PMS: ResNexus | Booking URL: https://resnexus.com/resnexus/reservations/book/E52AFEAE-C3AC-46A5-891C-1AE0BB61E0F5,39.082456,
Palms Hotel,palmshotel.com.au,http://palmshotel.com.au/,+61 2 9642 7300,manager@palmshotel.com.au,RMS Cloud,https://bookings.rmscloud.com/Search/Index/72DA52A78B70D9F4/1/,,New,,PMS: RMS Cloud | Booking URL: https://bookings.rmscloud.com/Search/Index/72DA52A78B70D9F4/1/,-33.896873299999996,
Balboa Bay Resort,balboabayresort.com,https://balboabayresort.com/?utm_source=local&utm_medium=organic&utm_campaign=website_link,(949) 645-5000,,SynXis / TravelClick,https://be.synxis.com/?&adult=1&child=0&currency=USD&hotel=63662&level=hotel&locale=en-US&rooms=1&chain=10237,,New,,PMS: SynXis / TravelClick | Booking URL: https://be.synxis.com/?&adult=1&child=0&currency=USD&hotel=63662&level=hotel&locale=en-US&rooms=1&chain=10237,33.6154595,
Narwee Hotel,narweehotel.com.au,http://www.narweehotel.com.au/,+61 2 9533 3088,info@narweehotel.com.au,RMS Cloud,https://bookings.rmscloud.com/Search/Index/6D8E9B1CDED1DAFD/1/,,New,,PMS: RMS Cloud | Booking URL: https://bookings.rmscloud.com/Search/Index/6D8E9B1CDED1DAFD/1/,-33.9469795,
Angel Hotel,merivale.com,https://merivale.com/venues/angelhotel?&utm_source=googlemybusiness_venue&utm_medium=organic&utm_campaign=googlemybusiness_venue_organic_angelhotel&utm_content=website,+61 2 9114 7325,,SevenRooms,https://merivale.com/venues/angelhotel/?utm_source=googlemybusiness_venue&utm_medium=organic&utm_campaign=googlemybusiness_venue_organic_angelhotel&utm_content=website,,New,,PMS: SevenRooms | Booking URL: https://merivale.com/venues/angelhotel/?utm_source=googlemybusiness_venue&utm_medium=organic&utm_campaign=googlemybusiness_venue_organic_angelhotel&utm_content=website,-33.866882,
Citadines Walker North Sydney,discoverasr.com,https://www.discoverasr.com/en/citadines/australia/citadines-walker-north-sydney?utm_source=google&utm_medium=maps&utm_campaign=hq-google-maps-alwayson--all-en-au-au-citadineswalkernorthsydney--gbp&--&cid=map::gg::hq:ind:::all:en:au:au:citadineswalkernorthsydney:0:gbp:0:::,+61 2 9128 8088,,SynXis / TravelClick,https://www.discoverasr.com/en/booking/property-listing/search-for-reservation,,New,,PMS: SynXis / TravelClick | Booking URL: https://www.discoverasr.com/en/booking/property-listing/search-for-reservation,-33.8384542,
Full Moon Inn Bed and Breakfast,fullmooninn.com,http://www.fullmooninn.com/,(830) 997-2205,info@fullmooninn.com,Cloudbeds,https://www.fullmooninn.com/book-now,,New,,PMS: Cloudbeds | Booking URL: https://www.fullmooninn.com/book-now,30.1854849,
Criterion Hotel,criterionhotel.net.au,https://criterionhotel.net.au/,+61 2 9264 3093,enquiries@criterionhotel.net.au,SiteMinder,https://resources.siteminder.com/services/geo/index.php,,New,,PMS: SiteMinder | Booking URL: https://resources.siteminder.com/services/geo/index.php,-33.8733238,
Sydney Harbour Hotel,sydneyharbourhotel.com,https://sydneyharbourhotel.com/?utm_source=google&utm_medium=organic&utm_content=main_button&utm_campaign=gmb,+61 2 9255 1800,,Triptease,https://sydneyharbourhotel.com/checkout/,1800,New,,PMS: Triptease | Booking URL: https://sydneyharbourhotel.com/checkout/ | Rooms: 1800,-33.8581123,
The Bermondsey Square Hotel,bermondseysquarehotel.co.uk,https://www.bermondseysquarehotel.co.uk/,+44 20 7378 2450,info@bermondseysquarehotel.co.uk,Triptease,https://static.triptease.io/paperboy/NB0YK1D.js?hotelkey=9cab1b98fd3a3ab1155a7b783cabd0b30a292f9b,,New,,PMS: Triptease | Booking URL: https://static.triptease.io/paperboy/NB0YK1D.js?hotelkey=9cab1b98fd3a3ab1155a7b783cabd0b30a292f9b,51.497719,
57 Hotel,57hotel.com.au,http://www.57hotel.com.au/,+61 2 9011 5757,bookings@57hotel.com.au,SiteMinder,https://resources.siteminder.com/services/geo/index.php,,New,,PMS: SiteMinder | Booking URL: https://resources.siteminder.com/services/geo/index.php,-33.884437999999996,
Duke's Head (Hotel),dukesheadsurrey.co.uk,https://www.dukesheadsurrey.co.uk/rooms/,+44 20 8401 7410,dukeshead@youngs.co.uk,Triptease,https://booking.dukesheadsurrey.co.uk/en/dukesheadsurrey/home?currency=GBP,,New,,PMS: Triptease | Booking URL: https://booking.dukesheadsurrey.co.uk/en/dukesheadsurrey/home?currency=GBP,51.3667774,
The Village Broadway,thevillagehostels.com.au,http://www.thevillagehostels.com.au/,+61 2 9319 4031,,Triptease,https://thedrifter.com/booking/,,New,,PMS: Triptease | Booking URL: https://thedrifter.com/booking/,-33.8847945,
Little Drifter Surry Hills,thedrifter.com,https://thedrifter.com/surry-hills/,+61 1800 180 288,,Triptease,https://thedrifter.com/booking/,,New,,PMS: Triptease | Booking URL: https://thedrifter.com/booking/,-33.8895389,
Little Drifter Bondi Beach,thedrifter.com,https://thedrifter.com/bondi-beach/,+61 1800 180 288,,Triptease,https://thedrifter.com/booking/,,New,,PMS: Triptease | Booking URL: https://thedrifter.com/booking/,-33.8912757,
The Bronte Boutique Hotel Morpeth,thebronte.com.au,http://www.thebronte.com.au/,+61 2 4934 6080,,SiteMinder,https://widget.siteminder.com/ibe.min.js,,New,,PMS: SiteMinder | Booking URL: https://widget.siteminder.com/ibe.min.js,-32.7251602,
Heights House Hotel,heightshousenc.com,http://www.heightshousenc.com/,(919) 594-1881,hello@heightshousenc.com,Mews,https://www.mews.li/distributor/distributor.min.js,,New,,PMS: Mews | Booking URL: https://www.mews.li/distributor/distributor.min.js,35.7766166,
Little Drifter Glebe,thedrifter.com,https://thedrifter.com/glebe,+61 1800 180 288,,Triptease,https://thedrifter.com/booking/,,New,,PMS: Triptease | Booking URL: https://thedrifter.com/booking/,-33.8741376,
Lani's House By The Ponds,lanishouse-bytheponds.com,http://www.lanishouse-bytheponds.com/,+856 21 215 639,,Beds24,https://www.lanishouse-bytheponds.com/rooms.html,10,New,,PMS: Beds24 | Booking URL: https://www.lanishouse-bytheponds.com/rooms.html | Rooms: 10,17.9666383,
Wentworth Hotel,wentworthhotel.com.au,http://www.wentworthhotel.com.au/,+61 2 9746 6400,manager@wentworthhotel.com.au,RMS Cloud,https://bookings.rmscloud.com/Search/Index/AB194834A0B97AE3/1/,,New,,PMS: RMS Cloud | Booking URL: https://bookings.rmscloud.com/Search/Index/AB194834A0B97AE3/1/,-33.8597655,
Meadowlark Ridge Bed & Breakfast,meadowlarkridge.com,http://www.meadowlarkridge.com/,(540) 466-1588,meadowlarkridgebnb@gmail.com,HotelRunner,https://be.hotelrunner.com/assets/js/booking-engine.js?instanceId=5768ec66-6821-4a9c-b2aa-75cec2eb6fb5,,New,,PMS: HotelRunner | Booking URL: https://be.hotelrunner.com/assets/js/booking-engine.js?instanceId=5768ec66-6821-4a9c-b2aa-75cec2eb6fb5,38.311307,
The Flying Fox Backpackers Hostel,theflyingfox.com.au,http://www.theflyingfox.com.au/,+61 466 543 800,katoombabmb@yahoo.com,SiteMinder,https://resources.siteminder.com/services/geo/index.php,,New,,PMS: SiteMinder | Booking URL: https://resources.siteminder.com/services/geo/index.php,-33.7097222,
Bethany Manor Bed & Breakfast,bethanymanor.com.au,https://www.bethanymanor.com.au/,+61 2 4782 5673,bethanymanorleura@gmail.com,FreeToBook,https://freetobook.com/booking-pages/widgets/66SGZrRb5BAroe5FdZUkyQhBAcR68SvuLaQTbQZSZwDV2qSjXlWzmIrlSUiPB,,New,,PMS: FreeToBook | Booking URL: https://freetobook.com/booking-pages/widgets/66SGZrRb5BAroe5FdZUkyQhBAcR68SvuLaQTbQZSZwDV2qSjXlWzmIrlSUiPB,-33.7082082,
Manly Waves Hotel: Studios & Apartments,manlywaves.com.au,https://manlywaves.com.au/,+61 2 9977 1774,,SiteMinder,https://book-directonline.com/properties/manlywavesstudiosdirect?locale=en&items[0][adults]=2&items[0][children]=0&items[0][infants]=0&currency=AUD&checkInDate=2025-12-25&checkOutDate=2025-12-26&trackPage=no,,New,,PMS: SiteMinder | Booking URL: https://book-directonline.com/properties/manlywavesstudiosdirect?locale=en&items[0][adults]=2&items[0][children]=0&items[0][infants]=0&currency=AUD&checkInDate=2025-12-25&checkOutDate=2025-12-26&trackPage=no,-33.788148899999996,
The California - London Kings Cross,thecalifornialondon.com,http://www.thecalifornialondon.com/,+44 20 7837 7629,hello@thecalifornialondon.com,Triptease,https://booking.eu.guestline.app/SPHG/availability?hotel=SPHGCAL,,New,,PMS: Triptease | Booking URL: https://booking.eu.guestline.app/SPHG/availability?hotel=SPHGCAL,51.5295067,
Blacksburg Bed & Breakfast,blacksburgbnb.com,http://www.blacksburgbnb.com/,(540) 552-0522,info@blacksburgbnb.com,ThinkReservations,https://secure.thinkreservations.com/blacksburgbnb/reservations,,New,,PMS: ThinkReservations | Booking URL: https://secure.thinkreservations.com/blacksburgbnb/reservations,37.2250079,
Grand Hotel Wyong,grandhotelwyong.com.au,https://www.grandhotelwyong.com.au/,+61 2 4351 1221,info@grandhotelwyong.com.au,SiteMinder,https://resources.siteminder.com/services/geo/index.php,,New,,PMS: SiteMinder | Booking URL: https://resources.siteminder.com/services/geo/index.php,-33.2834484,
Number 5,5drinishader.co.uk,http://www.5drinishader.co.uk/,+44 7833 474743,5drinishader@gmail.com,FreeToBook,https://widget.freetobook.com/widget.js,,New,,PMS: FreeToBook | Booking URL: https://widget.freetobook.com/widget.js,57.8530984,
The Kensington Hotel,doylecollection.com,https://www.doylecollection.com/hotels/the-kensington-hotel?utm_source=google&utm_medium=organic&utm_campaign=google_local_the_kensington_hotel,+44 20 7589 6300,,Triptease,https://www.doylecollection.com/hotels/the-kensington-hotel/packages/time-together,,New,,PMS: Triptease | Booking URL: https://www.doylecollection.com/hotels/the-kensington-hotel/packages/time-together,51.4925141,
The Darling,thedarling.com.au,https://www.thedarling.com.au/,+61 1800 800 830,,SynXis / TravelClick,https://www.star.com.au/sydney/booking/view-reservation,,New,,PMS: SynXis / TravelClick | Booking URL: https://www.star.com.au/sydney/booking/view-reservation,-33.8693913,
lyf Bondi Junction Sydney,discoverasr.com,https://www.discoverasr.com/en/lyf/australia/lyf-bondi-junction-sydney?utm_source=google&utm_medium=maps&utm_campaign=hq-google-maps-alwayson-20240815-all-all-au-au-lyfbondijunctionsydney-eme-gbp,+61 2 7241 9720,reservations.au@the-ascott.com,SynXis / TravelClick,https://www.discoverasr.com/en/booking/property-listing/search-for-reservation,,New,,PMS: SynXis / TravelClick | Booking URL: https://www.discoverasr.com/en/booking/property-listing/search-for-reservation,-33.893164399999996,
Citadines Connect Sydney Airport,discoverasr.com,https://www.discoverasr.com/en/citadines-connect/australia/citadines-connect-sydney-airport?utm_source=google&utm_medium=maps&utm_campaign=hq-google-maps-alwayson--all-en-au-au-citadinesconnectsydneyairport--gbp&--&cid=map::gg::hq:ind:::all:en:au:au:citadinesconnectsydneyairport:0:gbp:0:::,+61 2 8303 8888,reservations.au@the-ascott.com,SynXis / TravelClick,https://www.discoverasr.com/en/booking/property-listing/search-for-reservation,150,New,,PMS: SynXis / TravelClick | Booking URL: https://www.discoverasr.com/en/booking/property-listing/search-for-reservation | Rooms: 150,-33.9312764,
Golden Nugget Lake Tahoe Hotel & Casino,goldennugget.com,https://www.goldennugget.com/lake-tahoe/,(844) 588-7625,,RezTrip,https://goldennuggetlaketahoe.book.pegsbe.com/search?locale=en&offerCode=&flow=tf,,New,,PMS: RezTrip | Booking URL: https://goldennuggetlaketahoe.book.pegsbe.com/search?locale=en&offerCode=&flow=tf,38.962939899999995,
Bally's Lake Tahoe,casinos.ballys.com,https://casinos.ballys.com/lake-tahoe/,(800) 235-8259,,RezTrip,https://ballyslaketahoe.book.pegsbe.com/,,New,,PMS: RezTrip | Booking URL: https://ballyslaketahoe.book.pegsbe.com/,38.961543999999996,
The Milestone Hotel and Residences,milestonehotel.com,https://milestonehotel.com/?utm_source=google&utm_medium=local&utm_campaign=hotel-the-milestone-hotel-and-residences,+44 20 7917 1000,,Triptease,https://bookings.designmynight.com/,,New,,PMS: Triptease | Booking URL: https://bookings.designmynight.com/,51.5020089,
Black Gold Motel,blackgoldmotel.com.au,https://blackgoldmotel.com.au/,+61 2 6355 7305,,SiteMinder,https://resources.siteminder.com/services/geo/index.php,,New,,PMS: SiteMinder | Booking URL: https://resources.siteminder.com/services/geo/index.php,-33.4034301,
Darling House,darlinghouse.com.au,https://darlinghouse.com.au/,+61 2 9906 3094,reservations@darlinghouse.com.au,SiteMinder,https://resources.siteminder.com/services/geo/index.php,,New,,PMS: SiteMinder | Booking URL: https://resources.siteminder.com/services/geo/index.php,-33.857542599999995,
Greenwich Inn Hotel,greenwichinn.com.au,http://www.greenwichinn.com.au/,+61 2 9906 3277,reservations@greenwichinn.com.au,SiteMinder,https://resources.siteminder.com/services/geo/index.php,35,New,,PMS: SiteMinder | Booking URL: https://resources.siteminder.com/services/geo/index.php | Rooms: 35,-33.8226935,
No 3 Victoria Road,no3victoriaroad.co.uk,http://www.no3victoriaroad.co.uk/,+44 1768 866443,,unknown_booking_api,https://static.parastorage.com/fonts/v2/790166f1-b347-4f16-8a29-f0c4931a7c35/v1/futura-lt-w01-book.woff2,,New,,PMS: unknown_booking_api | Booking URL: https://static.parastorage.com/fonts/v2/790166f1-b347-4f16-8a29-f0c4931a7c35/v1/futura-lt-w01-book.woff2,54.6608148,
The George Hotel and Bar 1597,thegeorgehotelpenrith.co.uk,http://thegeorgehotelpenrith.co.uk/,+44 1768 862696,info@thegeorgehotelpenrith.co.uk,unknown_booking_api,https://booking.eu.guestline.app/EVER/,,New,,PMS: unknown_booking_api | Booking URL: https://booking.eu.guestline.app/EVER/,54.6644444,
Kinnaird Hotel,kinnairdhotel.co.uk,https://www.kinnairdhotel.co.uk/,+44 7854 009589,info@kinnairdhotel.co.uk,unknown_booking_api,"https://frog.wix.com/bolt-performance?src=72&evid=21&appName=thunderbolt&is_rollout=0&is_company_network=false&is_sav_rollout=0&is_dac_rollout=0&dc=ireland-pub&microPop=fastly_g&is_cached=true&msid=13609f09-d6e2-41b8-bf9a-2e7b38bd985f&session_id=f43aa06a-b810-4a40-b24c-e98a9da06900&ish=true&isb=true&isbr=webdriver&vsi=86a31491-68bd-48d8-a2d8-045cf38c1346&caching=hit,hit_hit&pv=visible&pn=1&v=1.16667.0&url=https%3A%2F%2Fwww.kinnairdhotel.co.uk%2Fbook-a-room&st=2&ts=375&tsn=590&platformOnSite=true&mpaSessionId=f488f158-58a7-4a6c-b249-d875b4a4ca1d",8,New,,"PMS: unknown_booking_api | Booking URL: https://frog.wix.com/bolt-performance?src=72&evid=21&appName=thunderbolt&is_rollout=0&is_company_network=false&is_sav_rollout=0&is_dac_rollout=0&dc=ireland-pub&microPop=fastly_g&is_cached=true&msid=13609f09-d6e2-41b8-bf9a-2e7b38bd985f&session_id=f43aa06a-b810-4a40-b24c-e98a9da06900&ish=true&isb=true&isbr=webdriver&vsi=86a31491-68bd-48d8-a2d8-045cf38c1346&caching=hit,hit_hit&pv=visible&pn=1&v=1.16667.0&url=https%3A%2F%2Fwww.kinnairdhotel.co.uk%2Fbook-a-room&st=2&ts=375&tsn=590&platformOnSite=true&mpaSessionId=f488f158-58a7-4a6c-b249-d875b4a4ca1d | Rooms: 8",55.946299499999995,
Roundthorn Country House,roundthorn.co.uk,http://www.roundthorn.co.uk/,+44 1768 863952,info@roundthorn.co.uk,unknown_booking_api,https://booking.eu.guestline.app/ROUNDTH?lng=en-US,,New,,PMS: unknown_booking_api | Booking URL: https://booking.eu.guestline.app/ROUNDTH?lng=en-US,54.672019,
Manassas Junction Bed and Breakfast,manassasjunction.com,http://manassasjunction.com/,(703) 216-7803,manassasxbb@verizon.net,unknown_booking_api,https://www.mmrdata.com/manassasjunction/facebook.png,,New,,PMS: unknown_booking_api | Booking URL: https://www.mmrdata.com/manassasjunction/facebook.png,38.752124699999996,
B+B Edinburgh,bb-edinburgh.com,http://www.bb-edinburgh.com/,+44 131 225 5084,info@bb-edinburgh.com,unknown_booking_api,https://bbedinburgh.dbm.guestline.net/availability?arrival=&departure=&adults=2&children=0&promoCode=,,New,,PMS: unknown_booking_api | Booking URL: https://bbedinburgh.dbm.guestline.net/availability?arrival=&departure=&adults=2&children=0&promoCode=,55.951192199999994,
Noonaweena,noonaweena.com.au,https://www.noonaweena.com.au/,+61 2 4376 1290,manager@noonaweena.com.au,unknown_booking_api,https://www.onlinebooking.direct/property/noonaweena-lodge,,New,,PMS: unknown_booking_api | Booking URL: https://www.onlinebooking.direct/property/noonaweena-lodge,-33.1985927,
Pioneer Way Motel,pioneerwaymotel.com.au,https://www.pioneerwaymotel.com.au/,+61 2 4751 2194,,unknown_booking_api,https://bookings.guestpoint.com/NSW/Faulconbridge/Pioneer-Way-Motel,,New,,PMS: unknown_booking_api | Booking URL: https://bookings.guestpoint.com/NSW/Faulconbridge/Pioneer-Way-Motel,-33.695139999999995,
Madison's Mountain Retreat,madisonsretreat.com.au,http://www.madisonsretreat.com.au/,+61 415 404 643,,unknown_booking_api,http://book.resonline.com.au/make-booking?ap=328456,,New,,PMS: unknown_booking_api | Booking URL: http://book.resonline.com.au/make-booking?ap=328456,-33.512799699999995,
Bayview Gladesville,bayviewgladesville.com.au,https://bayviewgladesville.com.au/,+61 2 9817 2632,info@bayviewgladesville.com.au,unknown_booking_api,https://bookings.obeeapp.com/thebayviewhotelbistro,,New,,PMS: unknown_booking_api | Booking URL: https://bookings.obeeapp.com/thebayviewhotelbistro,-33.8327143,
